qid;query;system;rank_in_system;doc_id;score;tokens;expansions;expanded_query;title;url;relevance 1;relevance 2;relevance 3;relevance
11;arsitektur tropis;SEM_BASE;14;13556;0.3822116256;;;arsitektur tropis;Perancangan Bangunan Bangunan Pengolahan Air Minum (Sumber Air Baku: Air Permukaan Sungai);https://repository.upnjatim.ac.id/6352/;0;1;0;0
11;arsitektur tropis;SEM_BASE;2;12679;0.4280231595;;;arsitektur tropis;PERANCANGAN IDENTITAS VISUAL DI PT. KREASI MAGENTA SOLUSINDO;https://repository.upnjatim.ac.id/4859/;0;1;0;0
11;arsitektur tropis;BM25_QE;11;7943;;;;arsitektur tropis;REDESAIN STASIUN BEKASI DENGAN PENDEKATAN ARSITEKTUR BIOPHILIC;https://repository.upnjatim.ac.id/3279/;1;1;2;1
11;arsitektur tropis;SEM_FT_QE;6;6088;0.4317136407;arsitektur tropis;pragmatik vernakular bioklimatik biofilik kontemporer beriklim;arsitektur tropis pragmatik vernakular bioklimatik biofilik kontemporer beriklim;STASIUN KERETA API AEROTROPOLIS KULON PROGO DENGAN PENDEKATAN ARSITEKTUR KONTEKSTUAL;https://repository.upnjatim.ac.id/2649/;0;1;2;1
11;arsitektur tropis;SEM_BASE_QE;3;13513;0.5346447229;arsitektur tropis;pragmatik vernakular bioklimatik biofilik kontemporer beriklim;arsitektur tropis pragmatik vernakular bioklimatik biofilik kontemporer beriklim;Perpustakaan Umum Kota Kediri dengan Pendekatan Arsitektur Biomimikri;https://repository.upnjatim.ac.id/6282/;0;1;2;1
12;perancangan identitas visual;SEM_FT;15;9929;0.4384766817;;;perancangan identitas visual;MAGANG & STUDI INDEPENDEN BERSERTIFIKAT STRATEGI BRANDING YANG EFEKTIF DALAM ERA DIGITAL Di PT. OTAK KANAN;https://repository.upnjatim.ac.id/38226/;2;2;2;2
12;perancangan identitas visual;BM25_QE;5;9822;;;;perancangan identitas visual;Perancangan Branding Desa Wisata Joho Kabupaten Kediri;https://repository.upnjatim.ac.id/38013/;2;2;2;2
12;perancangan identitas visual;BM25_QE;10;1491;;;;perancangan identitas visual;PERANCANGAN RE-BRANDING BANDENG PRESTO JUWARA SEBAGAI SARANA PENINGKATAN NILAI JUAL PRODUK;https://repository.upnjatim.ac.id/14686/;2;2;2;2
12;perancangan identitas visual;BM25_QE;8;5278;;;;perancangan identitas visual;Perancangan Rebranding Pantai Joko Mursodo Guna Mengingkatkan Brand Awareness;https://repository.upnjatim.ac.id/24324/;2;2;2;2
12;perancangan identitas visual;SEM_FT;12;12108;0.4540659189;;;perancangan identitas visual;Surabaya Creative Center dengan Pendekatan Sustainable Architecture;https://repository.upnjatim.ac.id/43441/;0;1;0;0
12;perancangan identitas visual;SEM_FT;8;9408;0.4624437094;;;perancangan identitas visual;EDU-FUN CENTER DI KOTA SURABAYA DENGAN PENDEKATAN ARSITEKTUR UNIVERSAL;https://repository.upnjatim.ac.id/37144/;0;1;0;0
12;perancangan identitas visual;SEM_BASE;15;4728;0.4641855955;;;perancangan identitas visual;PERANCANGAN BANGUNAN INSTALASI PENGOLAHAN AIR BUANGAN (INDUSTRI KAYU LAPIS);https://repository.upnjatim.ac.id/23343/;0;0;0;0
12;perancangan identitas visual;SEM_FT;5;3773;0.4802926779;;;perancangan identitas visual;Analisis Perbandingan Implementasi Clean Architecture Menggunakan Design Pattern MVP, MVI, Dan MVVM Pada Pengembangan Aplikasi Android Native;https://repository.upnjatim.ac.id/20430/;0;0;0;0
12;perancangan identitas visual;BM25_QE;4;1521;;;;perancangan identitas visual;PERANCANGAN REBRANDING DESA WISATA SANANKERTO KABUPATEN MALANG SEBAGAI PENINGKATAN BRAND AWARENESS;https://repository.upnjatim.ac.id/14727/;2;2;2;2
12;perancangan identitas visual;BM25_QE;2;8204;;;;perancangan identitas visual;Perancangan Brand Identity Sambal Pecel 'MT' Kediri;https://repository.upnjatim.ac.id/33398/;2;2;2;2
12;perancangan identitas visual;BM25_QE;7;5201;;;;perancangan identitas visual;Laporan Tugas Akhir Perancangan Rebranding Agrowisata Jamus Kabupaten Ngawi;https://repository.upnjatim.ac.id/24205/;2;2;2;2
12;perancangan identitas visual;SEM_FT;6;10525;0.4786661863;;;perancangan identitas visual;Koreksi Warna Pada Citra untuk Penderita Buta Warna Menggunakan Representasi Warna LMS dan CNN;https://repository.upnjatim.ac.id/39265/;0;0;1;0
12;perancangan identitas visual;SEM_BASE;8;12479;0.4773874879;;;perancangan identitas visual;PERANCANGAN BANGUNAN PENGOLAHAN AIR LIMBAH INDUSTRI ELEKTROPLATING;https://repository.upnjatim.ac.id/4524/;0;0;0;0
12;perancangan identitas visual;SEM_BASE;3;9782;0.5207739472;;;perancangan identitas visual;PERANCANGAN DESAIN MOCKUP KEMASAN DI KAWAKIBI;https://repository.upnjatim.ac.id/37931/;2;1;2;2
12;perancangan identitas visual;SEM_BASE;9;3184;0.4750691652;;;perancangan identitas visual;Perancangan Bangunan Pengolahan Air Minum (Air Baku : Air Sungai);https://repository.upnjatim.ac.id/19356/;0;0;0;0
12;perancangan identitas visual;BM25_QE;9;5191;;;;perancangan identitas visual;Perancangan Maskot Sebagai Identitas Visual Klinik Fan Vet Petcare Gresik;https://repository.upnjatim.ac.id/24185/;2;2;2;2
12;perancangan identitas visual;SEM_BASE;6;7646;0.49922207;;;perancangan identitas visual;TUGAS PERANCANGAN BANGUAN PENGOLAHAN AIR BUANGAN KOMUNAL RUMAH MAKAN;https://repository.upnjatim.ac.id/31829/;0;0;0;0
12;perancangan identitas visual;SEM_FT;3;5229;0.5281252861;;;perancangan identitas visual;Perancangan Buku Ilustrasi Edukasi Mengenal Desain Komunikasi Visual Untuk Kalangan Remaja SMA/MA/SMK;https://repository.upnjatim.ac.id/24247/;1;0;2;1
12;perancangan identitas visual;SEM_FT;2;1226;0.534296751;;;perancangan identitas visual;GALERI SENI DIFABEL DENGAN PENDEKATAN ARSITEKTUR PERILAKU DI SURABAYA;https://repository.upnjatim.ac.id/14026/;0;0;0;0
12;perancangan identitas visual;SEM_BASE;7;12455;0.4900325835;;;perancangan identitas visual;PERANCANGAN BANGUNAN PENGOLAHAN AI BUANGAN INDUSTRI MINUMAN RINGAN;https://repository.upnjatim.ac.id/4492/;0;0;0;0
12;perancangan identitas visual;BM25_QE;12;9758;;;;perancangan identitas visual;REBRANDING KAMPUNG LALI GADGET DI KABUPATEN SIDOARJO;https://repository.upnjatim.ac.id/37877/;2;2;2;2
12;perancangan identitas visual;SEM_BASE;4;3703;0.5152158141;;;perancangan identitas visual;PERBANDINGAN ARSITEKTUR MOBILENET-V2 DAN INCEPTION-V3 DALAM STUDI KASUS REKOGNISI PAKAIAN MENGGUNAKAN METODE CONVOLUTIONAL NEURAL NETWORK;https://repository.upnjatim.ac.id/20278/;0;0;0;0
12;perancangan identitas visual;SEM_FT;14;661;0.4405753016;;;perancangan identitas visual;PERANCANGAN ENVIRONMENTAL GRAPHIC DESGIN KENJERAN PARK SURABAYA;https://repository.upnjatim.ac.id/11680/;2;2;2;2
12;perancangan identitas visual;SEM_BASE;14;8902;0.4641855955;;;perancangan identitas visual;Perancangan Bangunan Instalasi Pengolahan Air Buangan (Industri Kayu Lapis);https://repository.upnjatim.ac.id/35693/;0;0;0;0
12;perancangan identitas visual;SEM_FT;13;7632;0.4409149289;;;perancangan identitas visual;PERANCANGAN MEDIA INTERAKTIF VIRTUAL REALITY BIOTA LAUT INDONESIA UNTUK USIA 11-13 TAHUN;https://repository.upnjatim.ac.id/318/;1;0;2;1
12;perancangan identitas visual;BM25_QE;11;9738;;;;perancangan identitas visual;PERANCANGAN MEDIA PROMOSI UNTUK MENINGKA TKAN DAY A TARIK KONSUMEN DEPOT MAK AY;https://repository.upnjatim.ac.id/37846/;2;2;2;2
12;perancangan identitas visual;SEM_BASE;13;10756;0.4642903507;;;perancangan identitas visual;Surabaya Creative Hub dengan Pendekatan Arsitektur Simbolis;https://repository.upnjatim.ac.id/39741/;0;0;0;0
12;perancangan identitas visual;SEM_BASE;12;8582;0.4692898989;;;perancangan identitas visual;PERANCANGAN BANGUNAN INSTALASI PENGOLAHAN AIR MINUM (SUMBER: AIR SUNGAI SADAR MOJOKERTO);https://repository.upnjatim.ac.id/34386/;0;0;0;0
12;perancangan identitas visual;BM25_QE;1;9680;;;;perancangan identitas visual;Perancangan Rebranding Batik Murni Madiun sebagai Upaya Meningkatkan Brand Awareness;https://repository.upnjatim.ac.id/37721/;2;2;2;2
12;perancangan identitas visual;SEM_FT;7;14758;0.4637320042;;;perancangan identitas visual;PENDETEKSI OBJEK BERWARNA OTOMATIS MENGGUNAKAN METODE COLOR MATCHING DENGAN MEMANFAATKAN MIKROKONTROLER ARDUINO;https://repository.upnjatim.ac.id/851/;0;0;0;0
12;perancangan identitas visual;SEM_FT;10;9795;0.4557167292;;;perancangan identitas visual;MEMBANGUN BRANDING WISATA RAYA DAN TIRTA MEDIA MELALUI KONTEN VISUAL Di PT. OTAK KANAN;https://repository.upnjatim.ac.id/37964/;2;2;2;2
12;perancangan identitas visual;SEM_FT;9;3000;0.4603120983;;;perancangan identitas visual;PERANCANGAN BUKU VISUAL SEPEDA MOTOR CHOPPER DENGAN TEKNIK FOTOGRAFI;https://repository.upnjatim.ac.id/1891/;1;0;2;1
12;perancangan identitas visual;BM25_QE;14;1483;;;;perancangan identitas visual;PERANCANGAN BRANDING RUMAH BATIK SEKAR ARUM DI MOJOKERTO UNTUK MENINGKATKAN BRAND AWARENESS;https://repository.upnjatim.ac.id/14674/;2;2;2;2
12;perancangan identitas visual;BM25_QE;15;9634;;;;perancangan identitas visual;Perancangan Brand Identity Villa Radisa Hill Menciptakan Identitas yang Lebih Kuat dan Konsisten;https://repository.upnjatim.ac.id/37603/;2;2;2;2
12;perancangan identitas visual;SEM_BASE;2;9793;0.5446372032;;;perancangan identitas visual;PENERAPAN DESAIN GRAFIS DALAM PERANCANGAN BRANDING DAN EVENT SUPPORT DI PT JENAMA KAMPIUN INDONESIA;https://repository.upnjatim.ac.id/37962/;2;1;2;2
12;perancangan identitas visual;SEM_FT;4;9731;0.5054050684;;;perancangan identitas visual;PERANCANGAN BUKU ILUSTRASI INTERAKTIF TENTANG HARMONI DALAM EKOSISTEM SEBAGAI MEDIA PEMBELAJARAN UNTUK SISWA KELAS 5 SD;https://repository.upnjatim.ac.id/37836/;1;0;2;1
12;perancangan identitas visual;BM25_QE;6;2942;;;;perancangan identitas visual;Perancangan Rebranding Kampoeng Pintar Oase Tembok Gede;https://repository.upnjatim.ac.id/18741/;2;2;2;2
12;perancangan identitas visual;SEM_BASE;1;12679;0.7448197603;;;perancangan identitas visual;PERANCANGAN IDENTITAS VISUAL DI PT. KREASI MAGENTA SOLUSINDO;https://repository.upnjatim.ac.id/4859/;2;2;2;2
12;perancangan identitas visual;BM25_QE;13;5381;;;;perancangan identitas visual;Perancangan Re-branding Sambal Klotok Riandi Untuk Meningkatkan Brand Awareness;https://repository.upnjatim.ac.id/24476/;2;2;2;2
12;perancangan identitas visual;SEM_BASE;10;7278;0.4736523628;;;perancangan identitas visual;Perancangan Desain Kolam Renang Jambangan;https://repository.upnjatim.ac.id/29647/;1;0;2;1
12;perancangan identitas visual;SEM_BASE;5;10785;0.5040410161;;;perancangan identitas visual;PERANCANGAN BANGUNAN PERANCANGAN BANGUNAN INSTALASI PENGOLAHAN AIR LIMBAH INDUSTRI KOPI;https://repository.upnjatim.ac.id/39818/;0;0;0;0
13;iot;SEM_BASE;3;12372;0.313382566;;;iot;Evaluasi Kinerja Heat Exchanger-002(HE-002) Pada Unit Kilang Pusat Pengembangan Sumber Daya Manusia Minyak dan Gas Bumi;https://repository.upnjatim.ac.id/4421/;0;0;0;0
13;iot;BM25_QE;8;10207;;;;iot;KENDALI KECEPATAN PADA MOTOR DC CONVEYOR MENGGUNAKAN METODE PID ZIEGLER-NICHOLS BERBASIS IOT;https://repository.upnjatim.ac.id/38675/;2;2;2;2
13;iot;SEM_BASE_QE;4;870;0.4722408354;iot;things wemos esp32 kontroler blynk mikrokontroler mqtt;iot things wemos esp32 kontroler blynk mikrokontroler mqtt;PENGENDALI AC BERBASIS ARDUINO-RTC (REAL TIME CLOCK);https://repository.upnjatim.ac.id/12251/;2;2;2;2
13;iot;SEM_BASE_QE;1;7670;0.4996638298;iot;things wemos esp32 kontroler blynk mikrokontroler mqtt;iot things wemos esp32 kontroler blynk mikrokontroler mqtt;SISTEM SMART VENDING MACHINE BERBASIS IOT DENGAN KONTROLER PID;https://repository.upnjatim.ac.id/3189/;2;2;2;2
13;iot;SEM_BASE_QE;11;4050;0.42655164;iot;things wemos esp32 kontroler blynk mikrokontroler mqtt;iot things wemos esp32 kontroler blynk mikrokontroler mqtt;PENGENDALIAN SUHU PADA PROSES DISTILASI BATCH MENGGUNAKAN PID DENGAN ANT COLONY OPTIMIZATION (ACO);https://repository.upnjatim.ac.id/21028/;2;2;2;2
13;iot;BM25_QE;12;10202;;;;iot;PENGENDALIAN DISSOLVED OXYGEN DALAM AIR MENGGUNAKAN AERATOR VARIABLE DENGAN FUZZY TYPE TWO DAN IOT;https://repository.upnjatim.ac.id/38669/;2;2;2;2
13;iot;SEM_BASE;6;12341;0.2962419689;;;iot;Laporan Praktek Kerja Lapang Evaluasi Kinerja Heat Exchanger-002(HE-002) Pada Unit Kilang Pusat Pengembangan Sumber Daya Manusia Minyak Dan Gas Bumi;https://repository.upnjatim.ac.id/4392/;0;2;0;0
13;iot;SEM_FT_QE;5;14827;0.4137333035;iot;things wemos esp32 kontroler blynk mikrokontroler mqtt;iot things wemos esp32 kontroler blynk mikrokontroler mqtt;AUTOMATIC BOAT ROBOT (ABR) DENGAN KONEKSI BLUETOOTH BERBASIS ARDUINO;https://repository.upnjatim.ac.id/8642/;2;2;2;2
13;iot;SEM_BASE;1;12093;0.3295294642;;;iot;Perhitungan Neraca Panas Rotary Kiln PT.Semen Indonesia ( persero) Tbk;https://repository.upnjatim.ac.id/4340/;0;1;0;0
13;iot;SEM_FT;1;5089;0.4055449665;;;iot;Pengembangan Platform IoT Cerdas dengan Trigger Action Programming dan Canvas API berbasis Android;https://repository.upnjatim.ac.id/24019/;2;2;2;2
13;iot;SEM_FT;7;3824;0.3396897614;;;iot;EVALUASI USER EXPERIENCE APLIKASI DIGITAL BANKING JENIUS MENGGUNAKAN METODE USER EXPERIENCE QUESTIONNAIRE (UEQ);https://repository.upnjatim.ac.id/20501/;0;0;0;0
13;iot;SEM_FT;4;15182;0.3665397167;;;iot;SISTEM PRESENSI FINGERPRINT PORTABLE BERBASIS IOT MENGGUNAKAN ALGORITMA EKSTRAKSI SIDIK JARI MINUTIAE BASED;https://repository.upnjatim.ac.id/959/;2;2;2;2
13;iot;SEM_FT_QE;6;759;0.4085319042;iot;things wemos esp32 kontroler blynk mikrokontroler mqtt;iot things wemos esp32 kontroler blynk mikrokontroler mqtt;PERANCANGAN SISTEM PAKAR DIAGNOSA PENYAKIT AYAM DENGAN METODE DEMPSTER SHAFER;https://repository.upnjatim.ac.id/11863/;0;1;0;0
13;iot;SEM_BASE;12;13709;0.2789960206;;;iot;Pabrik Aluminium Sulfat dari Bauksit dan Asam Sulfat dengan Proses Dorr;https://repository.upnjatim.ac.id/6628/;0;0;0;0
13;iot;SEM_BASE;7;12447;0.2956806421;;;iot;Perhitungan Neraca Massa dan Neraca Panas Pada Kolom Fraksinasi (C-2) Pusat Pengembangan Sumber Daya Manusia Dan Gas Bumi;https://repository.upnjatim.ac.id/4481/;0;0;2;0
13;iot;SEM_BASE_QE;6;7590;0.4400211573;iot;things wemos esp32 kontroler blynk mikrokontroler mqtt;iot things wemos esp32 kontroler blynk mikrokontroler mqtt;PENGATURAN RUANG SUHU DAN KELEMBAPAN PADA ALAT PENETAS TELUR DENGAN ALGORITMA FUZZY DAN PENERAPAN SISTEM IOT MELALUI BOT TELEGRAM;https://repository.upnjatim.ac.id/3159/;2;2;2;2
13;iot;SEM_FT;6;12702;0.3579169512;;;iot;APLIKASI AKUN DEMO TRADING CRYPTOCURRENCY MENGGUNAKAN METODE PRICE AND TIME PRIORITY;https://repository.upnjatim.ac.id/4902/;0;0;2;0
13;iot;BM25_QE;15;14624;;;;iot;RANCANG BANGUN ALAT TEMPAT SAMPAH PINTAR MENGGUNAKAN METODE LOGIKA FUZZY BERBASIS IOT( INTERNET OF THINGS );https://repository.upnjatim.ac.id/828/;2;2;2;2
13;iot;SEM_FT_QE;10;10201;0.3926592767;iot;things wemos esp32 kontroler blynk mikrokontroler mqtt;iot things wemos esp32 kontroler blynk mikrokontroler mqtt;PENERAPAN METODE DEMPSTER SHAFER SISTEM PAKAR UNTUK MENDIAGNOSA KERUSAKAN MESIN MOTOR INJEKSI;https://repository.upnjatim.ac.id/38665/;1;1;2;1
13;iot;SEM_FT;13;712;0.3045207858;;;iot;ANALISIS FAKTOR-FAKTOR YANG MEMPENGARUHI HARGA CRYPTOCURRENCY (Mata Uang Kripto) DI INDONESIA STUDI PADA BITCOIN;https://repository.upnjatim.ac.id/11776/;0;0;0;0
13;iot;SEM_FT;8;12719;0.3387690187;;;iot;INDIKATOR ANALISA PERGERAKAN CRYPTOCURRENCY BERBASIS FIBONACCI;https://repository.upnjatim.ac.id/4926/;0;0;0;0
13;iot;SEM_BASE_QE;5;3874;0.4701324701;iot;things wemos esp32 kontroler blynk mikrokontroler mqtt;iot things wemos esp32 kontroler blynk mikrokontroler mqtt;PLIKASI TELEGRAM UNTUK SISTEM PENGENDALIAN LAMPU JARAK JAUH MENGGUNAKAN ARDUINO;https://repository.upnjatim.ac.id/20583/;2;2;2;2
13;iot;BM25_QE;11;188;;;;iot;RANCANG BANGUN SYSTEM PERAWATAN AIR DAN PEMBERIAN PAKAN BURAYAK IKAN GUPPY BERBASIS INTERNET OF THINGS (IOT) MENGGUNAKAN PLATFORM ANDROID;https://repository.upnjatim.ac.id/10535/;2;2;2;2
13;iot;SEM_BASE;5;15123;0.3071484566;;;iot;PABRIK BARIUM KARBONAT DARI BARIUM SULFIDE DENGAN KARBON DIOKSIDA;https://repository.upnjatim.ac.id/9404/;0;0;0;0
13;iot;BM25_QE;10;13932;;;;iot;PENDETEKSI KEBOCORAN GAS LPG DENGAN METODE SAW BERBASIS IOT;https://repository.upnjatim.ac.id/7025/;2;2;2;2
13;iot;SEM_BASE;2;8348;0.3253239393;;;iot;APLIKASI INFORMASI ARBITRASI CRYPTOCURRENCY ANTAR MARKET BERBASIS API DAN PHP;https://repository.upnjatim.ac.id/3379/;0;2;0;0
13;iot;SEM_BASE;10;8313;0.2852512896;;;iot;Thesis #3364;https://repository.upnjatim.ac.id/3364/;0;0;0;0
13;iot;BM25_QE;9;9469;;;;iot;Rancang Bangun Sistem Smart Traffic Light Berbasis IoT Untuk Memprioritaskan Kendaraan Darurat Menggunakan Fuzzy Type-2;https://repository.upnjatim.ac.id/37293/;2;2;2;2
13;iot;SEM_FT_QE;11;3194;0.3925269842;iot;things wemos esp32 kontroler blynk mikrokontroler mqtt;iot things wemos esp32 kontroler blynk mikrokontroler mqtt;RPENGARSIPAN KINERJA DOSEN BERBASIS WEB PHP DENGAN JQUERY;https://repository.upnjatim.ac.id/19378/;0;0;0;0
13;iot;BM25_QE;6;9742;;;;iot;IMPLEMENTASI LOGIKA FUZZY TYPE-2 PADA AMRI (AUTOMATIC METER READING BASED ON IOT) MENGGUNAKAN ESP32 UNTUK MONITORING PEMAKAIAN AIR;https://repository.upnjatim.ac.id/37852/;2;2;2;2
13;iot;SEM_BASE;14;12476;0.2704771161;;;iot;Laporan Praktek Kerja Lapang PT. Indocement Tunggal Prakarsa Tbk. Plant 5 Citeureup Bogor - Jawa Barat;https://repository.upnjatim.ac.id/4522/;0;0;0;0
13;iot;SEM_FT;5;4534;0.3657528758;;;iot;UPAYA INTERNATIONAL ORGANIZATION FOR MIGRATION (IOM) DALAM MENANGANI INTERNALLY DISPLACED PERSONS (IDPs) DI UKRAINA PASCA ANEKSASI KRIMEA OLEH RUSIA TAHUN 2014-2017;https://repository.upnjatim.ac.id/22958/;0;0;0;0
13;iot;SEM_BASE_QE;15;7491;0.4098731279;iot;things wemos esp32 kontroler blynk mikrokontroler mqtt;iot things wemos esp32 kontroler blynk mikrokontroler mqtt;SIMULASI SISTEM KENDALI CERDAS BERBASIS PROPORTIONAL INTEGRAL DERIVATIVE (PID) DENGAN METODE DEEP LEARNING;https://repository.upnjatim.ac.id/3066/;1;0;2;1
13;iot;SEM_FT_QE;8;11143;0.4003811181;iot;things wemos esp32 kontroler blynk mikrokontroler mqtt;iot things wemos esp32 kontroler blynk mikrokontroler mqtt;RANCANG BANGUN ON OFF SEPEDA MOTOR MENGGUNAKAN WIFI DENGAN ESP32;https://repository.upnjatim.ac.id/40568/;2;2;2;2
13;iot;BM25_QE;13;14802;;;;iot;SISTEM PENGENDALIAN DAN PEMANTAUAN INKUBATOR TELUR BURUNG BERBASIS WEB IOT DENGAN METODE FUZZY TYPE-2;https://repository.upnjatim.ac.id/8599/;2;2;2;2
13;iot;SEM_FT;10;8304;0.3140746355;;;iot;Adam dan SGD pada Faster RCNN ResNet dan MobileNet untuk Deteksi Gestur Tangan Bahasa Isyarat;https://repository.upnjatim.ac.id/33609/;0;2;0;0
13;iot;BM25_QE;5;5351;;;;iot;OTOMATISASI PEMBERIAN MAKANAN KUCING JARAK JAUH BERBASIS INTERNET OF THINGS MENGGUNAKAN PROTOKOL WEBSOCKET MIKROKONTROLER ESP32;https://repository.upnjatim.ac.id/2443/;2;2;2;2
13;iot;BM25_QE;14;11955;;;;iot;Optimasi Transmisi Data Pada Komunikasi Lora dengan Algoritma Hamming dan Reed-Solomon Dalam Forward Error Correction;https://repository.upnjatim.ac.id/42993/;1;2;0;1
13;iot;SEM_FT;9;10737;0.3198339343;;;iot;Perbandingan Diplomasi Publik Indonesia Pada Asian Games 2018 Dan Piala Dunia U-17 Tahun 2023;https://repository.upnjatim.ac.id/39704/;0;0;0;0
13;iot;SEM_BASE_QE;10;3196;0.4298195243;iot;things wemos esp32 kontroler blynk mikrokontroler mqtt;iot things wemos esp32 kontroler blynk mikrokontroler mqtt;PERANCANGAN APLIKASI WEB MOBILE PORTAL MALL;https://repository.upnjatim.ac.id/19380/;0;0;0;0
13;iot;BM25_QE;3;8329;;;;iot;PERANCANGAN SISTEM BUKA TUTUP PINTU AIR BERBASIS INTERNET OF THINGS DENGAN WEMOS-BLYNK;https://repository.upnjatim.ac.id/3371/;2;2;2;2
13;iot;SEM_BASE;8;14621;0.2860221863;;;iot;PABRIK SODIUM BIKARBONAT DARI SODIUM KARBONAT DAN KARBONDIOKSIDA DENGAN PROSES KARBONATASI;https://repository.upnjatim.ac.id/8277/;0;0;0;0
13;iot;SEM_FT;15;1737;0.2984701395;;;iot;Peran International Organization Migration ( IOM ) Dalam Menangani Covid - 19 Di Indonesia Pada Tahun 2020 - 2021;https://repository.upnjatim.ac.id/15460/;0;0;2;0
13;iot;SEM_FT;14;127;0.3032072783;;;iot;APLIKASI BOT AUTO TRADE CRYPTOCURRENCY MENGGUNAKAN STOCHASTIC DAN EXPONENTIAL MOVING AVERAGE;https://repository.upnjatim.ac.id/1032/;0;0;0;0
13;iot;SEM_BASE;15;3468;0.2604318559;;;iot;EFEKTIVITAS IKLAN PADA TRANSIT ADVERTISING;https://repository.upnjatim.ac.id/19898/;0;0;0;0
13;iot;SEM_BASE;11;8548;0.2826762795;;;iot;STRATEGI KOMUNIKASI PUBLIC RELATIONS PT BANK PEMBANGUNAN DAERAH JAWA TIMUR DALAM REBRANDING APLIKASI DIGITAL BANK JATIM MENJADI JCONNECT;https://repository.upnjatim.ac.id/34332/;0;0;0;0
13;iot;SEM_FT;12;14805;0.3102530837;;;iot;DETEKSI JUMLAH KOIN PADA CITRA DIGITAL MENGGUNAKAN METODE GLOBAL THRESHOLDING;https://repository.upnjatim.ac.id/8603/;0;0;0;0
13;iot;SEM_FT;2;1601;0.3738033175;;;iot;APLIKASI INDIKATOR PERGERAKAN HARGA PADA CRYPTOCURRENCY BERBASIS PIVOT POINT;https://repository.upnjatim.ac.id/15003/;0;0;0;0
13;iot;BM25_QE;1;10146;;;;iot;Pengembangan Sistem Pembaruan Firmware Over-the-Air untuk Perangkat IoT Berbasis ESP32 dengan Integrasi MQTT dan HTTP;https://repository.upnjatim.ac.id/38581/;2;2;2;2
13;iot;SEM_BASE;13;13659;0.2789960206;;;iot;Pabrik Aluminium Sulfat dari Bauksit dan Asam Sulfat dengan Proses Dorr;https://repository.upnjatim.ac.id/6553/;0;1;0;0
13;iot;SEM_BASE_QE;2;14880;0.4834718108;iot;things wemos esp32 kontroler blynk mikrokontroler mqtt;iot things wemos esp32 kontroler blynk mikrokontroler mqtt;PROTOTIPE SISTEM OTOMATIS MINI WEATHER STATION MENGGUNAKAN NODEMCU BERBASIS INTERNET OF THINGS;https://repository.upnjatim.ac.id/874/;2;2;2;2
13;iot;SEM_FT_QE;9;3421;0.395668298;iot;things wemos esp32 kontroler blynk mikrokontroler mqtt;iot things wemos esp32 kontroler blynk mikrokontroler mqtt;PERBANDINGAN METODE K-NEAREST NEIGHBOR DAN METODE DECISION TREE PADA SISTEM REKOMENDASI LAPTOP;https://repository.upnjatim.ac.id/19819/;0;0;0;0
13;iot;SEM_BASE_QE;13;14812;0.4195619822;iot;things wemos esp32 kontroler blynk mikrokontroler mqtt;iot things wemos esp32 kontroler blynk mikrokontroler mqtt;DISPENSER CERDAS BERBASIS FUZZY LOGIC MENGGUNAKAN KENDALI SUARA;https://repository.upnjatim.ac.id/8616/;2;2;2;2
13;iot;BM25_QE;2;4074;;;;iot;SISTEM MONITORING DETAK JANTUNG BERBASIS FUZZY DENGAN IoT MQTT PANEL;https://repository.upnjatim.ac.id/2112/;2;2;2;2
13;iot;SEM_FT_QE;2;3161;0.4464916587;iot;things wemos esp32 kontroler blynk mikrokontroler mqtt;iot things wemos esp32 kontroler blynk mikrokontroler mqtt;PROTOTIPE APLIKASI PEMANFAATAN SENSOR GAS DALAM PENCEGAHAN KEBAKARAN BERBASIS MIKROKONTROLER;https://repository.upnjatim.ac.id/19325/;2;2;2;2
13;iot;BM25_QE;4;1978;;;;iot;IOT PENGENDALIAN KEAMANAN PINTU RUMAH OTOMATIS MENGGUNAKAN E-KTP BERBASIS MIKROKONTROLER ESP32;https://repository.upnjatim.ac.id/16105/;2;2;2;2
14;evaluasi usability sistem;SEM_BASE;1;12979;0.6261248589;;;evaluasi usability sistem;Pengujian Sistem Informasi Pelayanan Administrasi Terpadu (SIPANDU) Kecamatan Tulungagung menggunakan Black Box Testing dengan Metode Equivalence Partitioning;https://repository.upnjatim.ac.id/5284/;2;1;2;2
14;evaluasi usability sistem;SEM_FT_QE;15;8735;0.3983272314;evaluasi usability sistem;scale csuq maze sus seq aloud;evaluasi usability sistem scale csuq maze sus seq aloud;ANALISIS KUALITAS WEBSITE SISTEM INFORMASI AKADEMIK MENGGUNAKAN METODE WEBQUAL 4.0 DAN IMPORTANCE-PERFORMANCE ANALYSIS (STUDI KASUS : UNIVERSITAS MAARIF HASYIM LATIF);https://repository.upnjatim.ac.id/3513/;2;2;1;2
14;evaluasi usability sistem;SEM_FT;12;6500;0.3992442489;;;evaluasi usability sistem;EVALUASI KESUKSESAN INTEGRATED DEPOT MANAGEMENT SYSTEM MENGGUNAKAN INFORMATION SYSTEM SUCCESS MODEL PADA PT. MASAJI TATANAN KONTAINER INDONESIA CABANG SURABAYA;https://repository.upnjatim.ac.id/27301/;0;0;0;0
