qid;query;system;rank;doc_id;score;expanded_query;title;url;relevance
10;minat kunjungan wisatawan;NO QE;8;4822;0.5005837678909302;minat kunjungan wisatawan;Hotel Resort dengan Pendekatan Arsitektur Ekologi di Malang;https://repository.upnjatim.ac.id/23530/;0
10;minat kunjungan wisatawan;HYBRID_FILTER;8;4859;0.5366625189781189;minat kunjungan wisatawan mancanegara wisata berwisata;Resort Dengan Pendekatan Arsitektur Vernakular Di Kabupaten Bima;https://repository.upnjatim.ac.id/23621/;0
10;minat kunjungan wisatawan;W2V_FILTER;8;4859;0.5366625189781189;minat kunjungan wisatawan mancanegara wisata berwisata;Resort Dengan Pendekatan Arsitektur Vernakular Di Kabupaten Bima;https://repository.upnjatim.ac.id/23621/;0
10;minat kunjungan wisatawan;HYBRID;8;11523;0.5345003604888916;minat kunjungan wisatawan mancanegara berkunjung wisata berwisata;Pengaruh Faktor Pendorong dan Faktor Penarik terhadap Minat Berkunjung di Kota Lama Surabaya;https://repository.upnjatim.ac.id/41483/;1
10;minat kunjungan wisatawan;W2V;8;11523;0.5345003604888916;minat kunjungan wisatawan mancanegara berkunjung wisata berwisata;Pengaruh Faktor Pendorong dan Faktor Penarik terhadap Minat Berkunjung di Kota Lama Surabaya;https://repository.upnjatim.ac.id/41483/;1
10;minat kunjungan wisatawan;FT;9;1797;0.44481050968170166;minat kunjungan wisatawan minat-minat minatnya Minat minat-bakat antusiasme minat. minat-minatnya .minat peminat ketertarikan kunjungan-kunjungan Kunjungan kunjungannya kunjunga kujungan kunjungann berkunjung kunjugan kunjunganya kunjungan-kunjungannya wisatawa wisatawannya wisatawan-wisatawan parawisatawan wisataw pariwisatawan wisatawaan wisatawan. Wisatawan-wisatawan turis;HOTEL RESORT DENGAN PENDEKATAN ARSITEKTUR NEO-VENAKULAR DI KAWASAN GUNUNG BROMO PROBOLINGGO;https://repository.upnjatim.ac.id/15630/;0
10;minat kunjungan wisatawan;HYBRID;9;2417;0.5341635942459106;minat kunjungan wisatawan mancanegara berkunjung wisata berwisata;Analisis Pengaruh Sektor Pariwisata Terhadap Pertumbuhan Ekonomi Kabupaten Lombok Tengah;https://repository.upnjatim.ac.id/17150/;0
10;minat kunjungan wisatawan;W2V;9;2417;0.5341635942459106;minat kunjungan wisatawan mancanegara berkunjung wisata berwisata;Analisis Pengaruh Sektor Pariwisata Terhadap Pertumbuhan Ekonomi Kabupaten Lombok Tengah;https://repository.upnjatim.ac.id/17150/;0
10;minat kunjungan wisatawan;HYBRID_FILTER;9;8156;0.5352867841720581;minat kunjungan wisatawan mancanegara wisata berwisata;Analisis Daya Tarik Wisata Budaya Galeri Nasional Indonesia Pada Minat Berkunjung Kembali Wisatawan;https://repository.upnjatim.ac.id/33118/;0
10;minat kunjungan wisatawan;W2V_FILTER;9;8156;0.5352867841720581;minat kunjungan wisatawan mancanegara wisata berwisata;Analisis Daya Tarik Wisata Budaya Galeri Nasional Indonesia Pada Minat Berkunjung Kembali Wisatawan;https://repository.upnjatim.ac.id/33118/;0
10;minat kunjungan wisatawan;NO QE;9;8518;0.49803560972213745;minat kunjungan wisatawan;Dampak Budaya Pada Pariwisata Berbasis Masyarakat di Kampung Batik Jetis Sidoarjo;https://repository.upnjatim.ac.id/34281/;0
10;minat kunjungan wisatawan;FT_FILTER;9;14681;0.47036057710647583;minat kunjungan wisatawan antusiasme ketertarikan;Persepsi Wisatawan Danau Toba Tentang Wisata Mistis;https://repository.upnjatim.ac.id/8371/;0
10;minat kunjungan wisatawan;FT_FILTER;10;1521;0.4689200520515442;minat kunjungan wisatawan antusiasme ketertarikan;PERANCANGAN REBRANDING DESA WISATA SANANKERTO KABUPATEN MALANG SEBAGAI PENINGKATAN BRAND AWARENESS;https://repository.upnjatim.ac.id/14727/;0
10;minat kunjungan wisatawan;FT;10;2401;0.4329492449760437;minat kunjungan wisatawan minat-minat minatnya Minat minat-bakat antusiasme minat. minat-minatnya .minat peminat ketertarikan kunjungan-kunjungan Kunjungan kunjungannya kunjunga kujungan kunjungann berkunjung kunjugan kunjunganya kunjungan-kunjungannya wisatawa wisatawannya wisatawan-wisatawan parawisatawan wisataw pariwisatawan wisatawaan wisatawan. Wisatawan-wisatawan turis;Pengaruh Lokasi dan Fasilitas terhadap Keputusan Berkunjung di Pantai Pasir Putih Tampora Kecamatan Banyuglugur Kabupaten Situbondo;https://repository.upnjatim.ac.id/17078/;1
10;minat kunjungan wisatawan;HYBRID_FILTER;10;2417;0.5341919660568237;minat kunjungan wisatawan mancanegara wisata berwisata;Analisis Pengaruh Sektor Pariwisata Terhadap Pertumbuhan Ekonomi Kabupaten Lombok Tengah;https://repository.upnjatim.ac.id/17150/;0
10;minat kunjungan wisatawan;W2V_FILTER;10;2417;0.5341919660568237;minat kunjungan wisatawan mancanegara wisata berwisata;Analisis Pengaruh Sektor Pariwisata Terhadap Pertumbuhan Ekonomi Kabupaten Lombok Tengah;https://repository.upnjatim.ac.id/17150/;0
10;minat kunjungan wisatawan;NO QE;10;4859;0.49762487411499023;minat kunjungan wisatawan;Resort Dengan Pendekatan Arsitektur Vernakular Di Kabupaten Bima;https://repository.upnjatim.ac.id/23621/;0
10;minat kunjungan wisatawan;HYBRID;10;8156;0.5287612676620483;minat kunjungan wisatawan mancanegara berkunjung wisata berwisata;Analisis Daya Tarik Wisata Budaya Galeri Nasional Indonesia Pada Minat Berkunjung Kembali Wisatawan;https://repository.upnjatim.ac.id/33118/;1
10;minat kunjungan wisatawan;W2V;10;8156;0.5287612676620483;minat kunjungan wisatawan mancanegara berkunjung wisata berwisata;Analisis Daya Tarik Wisata Budaya Galeri Nasional Indonesia Pada Minat Berkunjung Kembali Wisatawan;https://repository.upnjatim.ac.id/33118/;1
11;arsitektur tropis;HYBRID;1;768;0.5087113380432129;arsitektur tropis vernakular pragmatik bioklimatik biofilik boyan multisensori beriklim;Cactus Conservatory dengan Pendekatan Biomimicry di Surabaya;https://repository.upnjatim.ac.id/11893/;0
11;arsitektur tropis;HYBRID_FILTER;1;768;0.5275537967681885;arsitektur tropis vernakular pragmatik bioklimatik biofilik beriklim;Cactus Conservatory dengan Pendekatan Biomimicry di Surabaya;https://repository.upnjatim.ac.id/11893/;0
11;arsitektur tropis;W2V;1;768;0.5087113380432129;arsitektur tropis vernakular pragmatik bioklimatik biofilik boyan multisensori beriklim;Cactus Conservatory dengan Pendekatan Biomimicry di Surabaya;https://repository.upnjatim.ac.id/11893/;0
11;arsitektur tropis;W2V_FILTER;1;768;0.5275537967681885;arsitektur tropis vernakular pragmatik bioklimatik biofilik beriklim;Cactus Conservatory dengan Pendekatan Biomimicry di Surabaya;https://repository.upnjatim.ac.id/11893/;0
11;arsitektur tropis;FT;1;9417;0.5221278071403503;arsitektur tropis arsitektur-arsitektur arsitektural arsitekture Arsitektur arsitekturnya arsitektu ber-arsitektur Arsitektur-arsitektur arsitektur. artsitektur tropisnya tropis. tropis.hutan tropis.Di sub-tropis tropik tropik. tropika subtropis semi-tropis;Pusat Mitologi Osing: A New Perspective of Banyuwangi;https://repository.upnjatim.ac.id/37159/;0
11;arsitektur tropis;NO QE;1;13571;0.5151157379150391;arsitektur tropis;Balikpapan Cultural Center Dengan Pendekatan Arsitektur Neo-Vernakular;https://repository.upnjatim.ac.id/6381/;1
11;arsitektur tropis;FT_FILTER;1;13571;0.5720157623291016;arsitektur tropis arsitektural;Balikpapan Cultural Center Dengan Pendekatan Arsitektur Neo-Vernakular;https://repository.upnjatim.ac.id/6381/;1
11;arsitektur tropis;HYBRID;2;1187;0.4596214294433594;arsitektur tropis vernakular pragmatik bioklimatik biofilik boyan multisensori beriklim;RESORT DI UBUD DENGAN PENDEKATAN ARSITEKTUR VERNAKULAR BALI;https://repository.upnjatim.ac.id/13916/;1
11;arsitektur tropis;HYBRID_FILTER;2;1187;0.5062301754951477;arsitektur tropis vernakular pragmatik bioklimatik biofilik beriklim;RESORT DI UBUD DENGAN PENDEKATAN ARSITEKTUR VERNAKULAR BALI;https://repository.upnjatim.ac.id/13916/;1
11;arsitektur tropis;W2V;2;1187;0.4596214294433594;arsitektur tropis vernakular pragmatik bioklimatik biofilik boyan multisensori beriklim;RESORT DI UBUD DENGAN PENDEKATAN ARSITEKTUR VERNAKULAR BALI;https://repository.upnjatim.ac.id/13916/;1
11;arsitektur tropis;W2V_FILTER;2;1187;0.5062301754951477;arsitektur tropis vernakular pragmatik bioklimatik biofilik beriklim;RESORT DI UBUD DENGAN PENDEKATAN ARSITEKTUR VERNAKULAR BALI;https://repository.upnjatim.ac.id/13916/;1
11;arsitektur tropis;NO QE;2;10756;0.4899165630340576;arsitektur tropis;Surabaya Creative Hub dengan Pendekatan Arsitektur Simbolis;https://repository.upnjatim.ac.id/39741/;0
11;arsitektur tropis;FT_FILTER;2;10756;0.5321201086044312;arsitektur tropis arsitektural;Surabaya Creative Hub dengan Pendekatan Arsitektur Simbolis;https://repository.upnjatim.ac.id/39741/;0
11;arsitektur tropis;FT;2;13568;0.5214600563049316;arsitektur tropis arsitektur-arsitektur arsitektural arsitekture Arsitektur arsitekturnya arsitektu ber-arsitektur Arsitektur-arsitektur arsitektur. artsitektur tropisnya tropis. tropis.hutan tropis.Di sub-tropis tropik tropik. tropika subtropis semi-tropis;Museum Budaya Osing di Banyuwangi dengan Pendekatan Arsitektur Naratif;https://repository.upnjatim.ac.id/6373/;0
11;arsitektur tropis;HYBRID;3;9456;0.44107240438461304;arsitektur tropis vernakular pragmatik bioklimatik biofilik boyan multisensori beriklim;Rumah Susun dengan Pendekatan Arsitektur Bioklimatik di Surabaya;https://repository.upnjatim.ac.id/37272/;1
11;arsitektur tropis;HYBRID_FILTER;3;9456;0.49647611379623413;arsitektur tropis vernakular pragmatik bioklimatik biofilik beriklim;Rumah Susun dengan Pendekatan Arsitektur Bioklimatik di Surabaya;https://repository.upnjatim.ac.id/37272/;1
11;arsitektur tropis;W2V;3;9456;0.44107240438461304;arsitektur tropis vernakular pragmatik bioklimatik biofilik boyan multisensori beriklim;Rumah Susun dengan Pendekatan Arsitektur Bioklimatik di Surabaya;https://repository.upnjatim.ac.id/37272/;1
11;arsitektur tropis;W2V_FILTER;3;9456;0.49647611379623413;arsitektur tropis vernakular pragmatik bioklimatik biofilik beriklim;Rumah Susun dengan Pendekatan Arsitektur Bioklimatik di Surabaya;https://repository.upnjatim.ac.id/37272/;1
11;arsitektur tropis;NO QE;3;11991;0.47893399000167847;arsitektur tropis;Pusat Seni Kriya Bantul Dengan Pendekatan Arsitektur Tradisional Jawa;https://repository.upnjatim.ac.id/43059/;0
11;arsitektur tropis;FT_FILTER;3;11991;0.5226295590400696;arsitektur tropis arsitektural;Pusat Seni Kriya Bantul Dengan Pendekatan Arsitektur Tradisional Jawa;https://repository.upnjatim.ac.id/43059/;0
11;arsitektur tropis;FT;3;13571;0.5103746652603149;arsitektur tropis arsitektur-arsitektur arsitektural arsitekture Arsitektur arsitekturnya arsitektu ber-arsitektur Arsitektur-arsitektur arsitektur. artsitektur tropisnya tropis. tropis.hutan tropis.Di sub-tropis tropik tropik. tropika subtropis semi-tropis;Balikpapan Cultural Center Dengan Pendekatan Arsitektur Neo-Vernakular;https://repository.upnjatim.ac.id/6381/;1
11;arsitektur tropis;HYBRID;4;1209;0.4209390878677368;arsitektur tropis vernakular pragmatik bioklimatik biofilik boyan multisensori beriklim;International Islamic Boarding School dengan Pendekatan Bioklimatik di Sidoarjo;https://repository.upnjatim.ac.id/13985/;1
11;arsitektur tropis;W2V;4;1209;0.4209390878677368;arsitektur tropis vernakular pragmatik bioklimatik biofilik boyan multisensori beriklim;International Islamic Boarding School dengan Pendekatan Bioklimatik di Sidoarjo;https://repository.upnjatim.ac.id/13985/;1
11;arsitektur tropis;FT;4;2925;0.49863380193710327;arsitektur tropis arsitektur-arsitektur arsitektural arsitekture Arsitektur arsitekturnya arsitektu ber-arsitektur Arsitektur-arsitektur arsitektur. artsitektur tropisnya tropis. tropis.hutan tropis.Di sub-tropis tropik tropik. tropika subtropis semi-tropis;INTERNATIONAL CONTEMPORARY ART GALLERY IN BALI;https://repository.upnjatim.ac.id/1869/;0
11;arsitektur tropis;HYBRID_FILTER;4;3876;0.4493562579154968;arsitektur tropis vernakular pragmatik bioklimatik biofilik beriklim;Evaluasi Kinerja DAS Sebagai Penentuan Nilai Daya Dukung DAS di Sub-DAS Opak Bagian Hulu, Yogyakarta;https://repository.upnjatim.ac.id/20585/;0
11;arsitektur tropis;W2V_FILTER;4;3876;0.4493562579154968;arsitektur tropis vernakular pragmatik bioklimatik biofilik beriklim;Evaluasi Kinerja DAS Sebagai Penentuan Nilai Daya Dukung DAS di Sub-DAS Opak Bagian Hulu, Yogyakarta;https://repository.upnjatim.ac.id/20585/;0
11;arsitektur tropis;NO QE;4;11596;0.47178012132644653;arsitektur tropis;ANALISIS MODIFIKASI STRUKTUR GEDUNG KULIAH TERPADU POLITEKNIK PERKAPALAN NEGERI SURABAYA MENGGUNAKAN PERKUATAN DINDING GESER DAN PELAT SEBAGAI DIAFRAGMA;https://repository.upnjatim.ac.id/41665/;0
11;arsitektur tropis;FT_FILTER;4;13568;0.5057785511016846;arsitektur tropis arsitektural;Museum Budaya Osing di Banyuwangi dengan Pendekatan Arsitektur Naratif;https://repository.upnjatim.ac.id/6373/;0
11;arsitektur tropis;HYBRID;5;1800;0.3891933858394623;arsitektur tropis vernakular pragmatik bioklimatik biofilik boyan multisensori beriklim;Galeri Rantau di Kalimantan Timur dengan Pendekatan Arsitektur Neo Vernakular;https://repository.upnjatim.ac.id/15634/;1
11;arsitektur tropis;W2V;5;1800;0.3891933858394623;arsitektur tropis vernakular pragmatik bioklimatik biofilik boyan multisensori beriklim;Galeri Rantau di Kalimantan Timur dengan Pendekatan Arsitektur Neo Vernakular;https://repository.upnjatim.ac.id/15634/;1
11;arsitektur tropis;FT;5;1800;0.4716417193412781;arsitektur tropis arsitektur-arsitektur arsitektural arsitekture Arsitektur arsitekturnya arsitektu ber-arsitektur Arsitektur-arsitektur arsitektur. artsitektur tropisnya tropis. tropis.hutan tropis.Di sub-tropis tropik tropik. tropika subtropis semi-tropis;Galeri Rantau di Kalimantan Timur dengan Pendekatan Arsitektur Neo Vernakular;https://repository.upnjatim.ac.id/15634/;1
11;arsitektur tropis;FT_FILTER;5;5871;0.5037504434585571;arsitektur tropis arsitektural;PUSAT SENI DAN BUDAYA DI KOTA SURABAYA DENGAN PENDEKATAN ARSITEKTUR KONTEMPORER;https://repository.upnjatim.ac.id/26017/;0
11;arsitektur tropis;NO QE;5;8593;0.4548819661140442;arsitektur tropis;MODIFIKASI STRUKTUR RANGKA GEDUNG KULIAH FAKULTAS EKONOMI BISNIS UPN “VETERAN” JAWA TIMUR DENGAN PENAMBAHAN TINGGI TINGKAT DAN BALOK PRATEGANG;https://repository.upnjatim.ac.id/3443/;0
11;arsitektur tropis;HYBRID_FILTER;5;15286;0.4462558627128601;arsitektur tropis vernakular pragmatik bioklimatik biofilik beriklim;Evaluasi Kesehatan DAS Berdasarkan Aspek Kelestarian Lingkungan Sebagai Penentuan Status Kesehatan DAS;https://repository.upnjatim.ac.id/9821/;0
11;arsitektur tropis;W2V_FILTER;5;15286;0.4462558627128601;arsitektur tropis vernakular pragmatik bioklimatik biofilik beriklim;Evaluasi Kesehatan DAS Berdasarkan Aspek Kelestarian Lingkungan Sebagai Penentuan Status Kesehatan DAS;https://repository.upnjatim.ac.id/9821/;0
11;arsitektur tropis;FT;6;1187;0.46788907051086426;arsitektur tropis arsitektur-arsitektur arsitektural arsitekture Arsitektur arsitekturnya arsitektu ber-arsitektur Arsitektur-arsitektur arsitektur. artsitektur tropisnya tropis. tropis.hutan tropis.Di sub-tropis tropik tropik. tropika subtropis semi-tropis;RESORT DI UBUD DENGAN PENDEKATAN ARSITEKTUR VERNAKULAR BALI;https://repository.upnjatim.ac.id/13916/;1
11;arsitektur tropis;HYBRID_FILTER;6;1209;0.44120854139328003;arsitektur tropis vernakular pragmatik bioklimatik biofilik beriklim;International Islamic Boarding School dengan Pendekatan Bioklimatik di Sidoarjo;https://repository.upnjatim.ac.id/13985/;1
11;arsitektur tropis;W2V_FILTER;6;1209;0.44120854139328003;arsitektur tropis vernakular pragmatik bioklimatik biofilik beriklim;International Islamic Boarding School dengan Pendekatan Bioklimatik di Sidoarjo;https://repository.upnjatim.ac.id/13985/;1
11;arsitektur tropis;HYBRID;6;8876;0.385690301656723;arsitektur tropis vernakular pragmatik bioklimatik biofilik boyan multisensori beriklim;Pengaruh Desain Pengaduk Terhadap Penurunan Parameter Total Suspended Solid Dan Kekeruhan Pada Proses Koagulasi Flokulasi;https://repository.upnjatim.ac.id/35643/;0
11;arsitektur tropis;W2V;6;8876;0.385690301656723;arsitektur tropis vernakular pragmatik bioklimatik biofilik boyan multisensori beriklim;Pengaruh Desain Pengaduk Terhadap Penurunan Parameter Total Suspended Solid Dan Kekeruhan Pada Proses Koagulasi Flokulasi;https://repository.upnjatim.ac.id/35643/;0
11;arsitektur tropis;FT_FILTER;6;11596;0.5011911392211914;arsitektur tropis arsitektural;ANALISIS MODIFIKASI STRUKTUR GEDUNG KULIAH TERPADU POLITEKNIK PERKAPALAN NEGERI SURABAYA MENGGUNAKAN PERKUATAN DINDING GESER DAN PELAT SEBAGAI DIAFRAGMA;https://repository.upnjatim.ac.id/41665/;0
11;arsitektur tropis;NO QE;6;12108;0.4522489607334137;arsitektur tropis;Surabaya Creative Center dengan Pendekatan Sustainable Architecture;https://repository.upnjatim.ac.id/43441/;0
11;arsitektur tropis;HYBRID_FILTER;7;8876;0.43230998516082764;arsitektur tropis vernakular pragmatik bioklimatik biofilik beriklim;Pengaruh Desain Pengaduk Terhadap Penurunan Parameter Total Suspended Solid Dan Kekeruhan Pada Proses Koagulasi Flokulasi;https://repository.upnjatim.ac.id/35643/;0
11;arsitektur tropis;W2V_FILTER;7;8876;0.43230998516082764;arsitektur tropis vernakular pragmatik bioklimatik biofilik beriklim;Pengaruh Desain Pengaduk Terhadap Penurunan Parameter Total Suspended Solid Dan Kekeruhan Pada Proses Koagulasi Flokulasi;https://repository.upnjatim.ac.id/35643/;0
11;arsitektur tropis;NO QE;7;12868;0.44908595085144043;arsitektur tropis;ANALISA STRUKTUR DOME DALAM PEMBANGUNAN HOTEL POTATO HEAD “KATAOMA” SEMINYAK MENGGUNAKAN METODE ELEMEN HINGGA;https://repository.upnjatim.ac.id/5133/;0
11;arsitektur tropis;FT_FILTER;7;13286;0.49294421076774597;arsitektur tropis arsitektural;Analisis Modifikasi Struktur Gedung Vertical Geometric Irregularity Akibat Multi Kantilever Pada Gedung Grand Heaven Sidoarjo;https://repository.upnjatim.ac.id/5808/;0
11;arsitektur tropis;FT;7;13546;0.45447832345962524;arsitektur tropis arsitektur-arsitektur arsitektural arsitekture Arsitektur arsitekturnya arsitektu ber-arsitektur Arsitektur-arsitektur arsitektur. artsitektur tropisnya tropis. tropis.hutan tropis.Di sub-tropis tropik tropik. tropika subtropis semi-tropis;THE OSING MUSEUM AND FESTIVAL CENTER DI BANYUWANGI;https://repository.upnjatim.ac.id/6339/;0
11;arsitektur tropis;HYBRID;7;15286;0.38438910245895386;arsitektur tropis vernakular pragmatik bioklimatik biofilik boyan multisensori beriklim;Evaluasi Kesehatan DAS Berdasarkan Aspek Kelestarian Lingkungan Sebagai Penentuan Status Kesehatan DAS;https://repository.upnjatim.ac.id/9821/;0
11;arsitektur tropis;W2V;7;15286;0.38438910245895386;arsitektur tropis vernakular pragmatik bioklimatik biofilik boyan multisensori beriklim;Evaluasi Kesehatan DAS Berdasarkan Aspek Kelestarian Lingkungan Sebagai Penentuan Status Kesehatan DAS;https://repository.upnjatim.ac.id/9821/;0
11;arsitektur tropis;HYBRID_FILTER;8;864;0.4220464825630188;arsitektur tropis vernakular pragmatik bioklimatik biofilik beriklim;KAJIAN MORFOMETRI TERHADAP KARAKTERISTIK HIDROLOGI DAERAH ALIRAN SUNGA;https://repository.upnjatim.ac.id/12235/;0
11;arsitektur tropis;W2V_FILTER;8;864;0.4220464825630188;arsitektur tropis vernakular pragmatik bioklimatik biofilik beriklim;KAJIAN MORFOMETRI TERHADAP KARAKTERISTIK HIDROLOGI DAERAH ALIRAN SUNGA;https://repository.upnjatim.ac.id/12235/;0
11;arsitektur tropis;FT;8;1973;0.4541405141353607;arsitektur tropis arsitektur-arsitektur arsitektural arsitekture Arsitektur arsitekturnya arsitektu ber-arsitektur Arsitektur-arsitektur arsitektur. artsitektur tropisnya tropis. tropis.hutan tropis.Di sub-tropis tropik tropik. tropika subtropis semi-tropis;GALERI SENI PATUNG DI DENPASAR, BALI;https://repository.upnjatim.ac.id/1609/;0
11;arsitektur tropis;FT_FILTER;8;8593;0.4847969710826874;arsitektur tropis arsitektural;MODIFIKASI STRUKTUR RANGKA GEDUNG KULIAH FAKULTAS EKONOMI BISNIS UPN “VETERAN” JAWA TIMUR DENGAN PENAMBAHAN TINGGI TINGKAT DAN BALOK PRATEGANG;https://repository.upnjatim.ac.id/3443/;0
11;arsitektur tropis;HYBRID;8;9417;0.3841523826122284;arsitektur tropis vernakular pragmatik bioklimatik biofilik boyan multisensori beriklim;Pusat Mitologi Osing: A New Perspective of Banyuwangi;https://repository.upnjatim.ac.id/37159/;0
11;arsitektur tropis;W2V;8;9417;0.3841523826122284;arsitektur tropis vernakular pragmatik bioklimatik biofilik boyan multisensori beriklim;Pusat Mitologi Osing: A New Perspective of Banyuwangi;https://repository.upnjatim.ac.id/37159/;0
11;arsitektur tropis;NO QE;8;9629;0.4483412504196167;arsitektur tropis;"Perancangan Buku Ilustrasi Pop Up ""I'm Here, Eurobaya!"" sebagai Media Edukasi Pengenalan Zona Eropa Kota Lama Surabaya";https://repository.upnjatim.ac.id/37599/;0
11;arsitektur tropis;FT_FILTER;9;638;0.4754418730735779;arsitektur tropis arsitektural;URBAN CREATIVE SPACE DI KOTA SEMARANG DENGAN PENDEKATAN ARSITEKTUR JAWA KONTEMPORER;https://repository.upnjatim.ac.id/11647/;0
11;arsitektur tropis;HYBRID_FILTER;9;1800;0.41190746426582336;arsitektur tropis vernakular pragmatik bioklimatik biofilik beriklim;Galeri Rantau di Kalimantan Timur dengan Pendekatan Arsitektur Neo Vernakular;https://repository.upnjatim.ac.id/15634/;1
11;arsitektur tropis;W2V_FILTER;9;1800;0.41190746426582336;arsitektur tropis vernakular pragmatik bioklimatik biofilik beriklim;Galeri Rantau di Kalimantan Timur dengan Pendekatan Arsitektur Neo Vernakular;https://repository.upnjatim.ac.id/15634/;1
11;arsitektur tropis;FT;9;3017;0.4439229965209961;arsitektur tropis arsitektur-arsitektur arsitektural arsitekture Arsitektur arsitekturnya arsitektu ber-arsitektur Arsitektur-arsitektur arsitektur. artsitektur tropisnya tropis. tropis.hutan tropis.Di sub-tropis tropik tropik. tropika subtropis semi-tropis;PERANCANGAN BUKU CERITA BERGAMBAR ADAT ORANG RIMBA SEBAGAI PENGENALAN RAGAM BUDAYA PADA PELAJAR USIA 9-11;https://repository.upnjatim.ac.id/1895/;0
11;arsitektur tropis;NO QE;9;4118;0.4473550617694855;arsitektur tropis;ANALISIS STRUKTUR RANGKA GEDUNG BERTINGKAT DENGAN VARIASI KEKAKUAN KOLOM AKIBAT SOFT STORY DAN PENGARUH SETBACK PADA LANTAI ATAS;https://repository.upnjatim.ac.id/2137/;0
11;arsitektur tropis;HYBRID;9;9346;0.38401246070861816;arsitektur tropis vernakular pragmatik bioklimatik biofilik boyan multisensori beriklim;Prestige Senior Living di Sidoarjo;https://repository.upnjatim.ac.id/37034/;0
11;arsitektur tropis;W2V;9;9346;0.38401246070861816;arsitektur tropis vernakular pragmatik bioklimatik biofilik boyan multisensori beriklim;Prestige Senior Living di Sidoarjo;https://repository.upnjatim.ac.id/37034/;0
11;arsitektur tropis;HYBRID;10;3876;0.3827638030052185;arsitektur tropis vernakular pragmatik bioklimatik biofilik boyan multisensori beriklim;Evaluasi Kinerja DAS Sebagai Penentuan Nilai Daya Dukung DAS di Sub-DAS Opak Bagian Hulu, Yogyakarta;https://repository.upnjatim.ac.id/20585/;0
11;arsitektur tropis;W2V;10;3876;0.3827638030052185;arsitektur tropis vernakular pragmatik bioklimatik biofilik boyan multisensori beriklim;Evaluasi Kinerja DAS Sebagai Penentuan Nilai Daya Dukung DAS di Sub-DAS Opak Bagian Hulu, Yogyakarta;https://repository.upnjatim.ac.id/20585/;0
11;arsitektur tropis;NO QE;10;5871;0.4383559823036194;arsitektur tropis;PUSAT SENI DAN BUDAYA DI KOTA SURABAYA DENGAN PENDEKATAN ARSITEKTUR KONTEMPORER;https://repository.upnjatim.ac.id/26017/;0
11;arsitektur tropis;FT_FILTER;10;12108;0.47331947088241577;arsitektur tropis arsitektural;Surabaya Creative Center dengan Pendekatan Sustainable Architecture;https://repository.upnjatim.ac.id/43441/;0
11;arsitektur tropis;HYBRID_FILTER;10;12204;0.40800127387046814;arsitektur tropis vernakular pragmatik bioklimatik biofilik beriklim;SEKOLAH ALAM INTERNASIONAL DI KOTA BATU;https://repository.upnjatim.ac.id/43596/;0
11;arsitektur tropis;W2V_FILTER;10;12204;0.40800127387046814;arsitektur tropis vernakular pragmatik bioklimatik biofilik beriklim;SEKOLAH ALAM INTERNASIONAL DI KOTA BATU;https://repository.upnjatim.ac.id/43596/;0
11;arsitektur tropis;FT;10;14329;0.44133949279785156;arsitektur tropis arsitektur-arsitektur arsitektural arsitekture Arsitektur arsitekturnya arsitektu ber-arsitektur Arsitektur-arsitektur arsitektur. artsitektur tropisnya tropis. tropis.hutan tropis.Di sub-tropis tropik tropik. tropika subtropis semi-tropis;REPRESENTASI KEBUDAYAAN INDONESIA DALAM IKLAN PARIWISATA WONDERFUL INDONESIA VERSI “THE JOURNEY TO A WONDERFUL WORLD” DI TELEVISI;https://repository.upnjatim.ac.id/7716/;0
12;perancangan identitas visual;NO QE;1;12679;0.6243600249290466;perancangan identitas visual;PERANCANGAN IDENTITAS VISUAL DI PT. KREASI MAGENTA SOLUSINDO;https://repository.upnjatim.ac.id/4859/;1
12;perancangan identitas visual;HYBRID;1;12679;0.5090773105621338;perancangan identitas visual tipografi;PERANCANGAN IDENTITAS VISUAL DI PT. KREASI MAGENTA SOLUSINDO;https://repository.upnjatim.ac.id/4859/;1
12;perancangan identitas visual;HYBRID_FILTER;1;12679;0.5090773105621338;perancangan identitas visual tipografi;PERANCANGAN IDENTITAS VISUAL DI PT. KREASI MAGENTA SOLUSINDO;https://repository.upnjatim.ac.id/4859/;1
12;perancangan identitas visual;W2V;1;12679;0.5090773105621338;perancangan identitas visual tipografi;PERANCANGAN IDENTITAS VISUAL DI PT. KREASI MAGENTA SOLUSINDO;https://repository.upnjatim.ac.id/4859/;1
12;perancangan identitas visual;W2V_FILTER;1;12679;0.5090773105621338;perancangan identitas visual tipografi;PERANCANGAN IDENTITAS VISUAL DI PT. KREASI MAGENTA SOLUSINDO;https://repository.upnjatim.ac.id/4859/;1
12;perancangan identitas visual;FT;1;12679;0.5709575414657593;perancangan identitas visual Perancangan perancangannya rancangan merancang merancangan perancang perancangan. perencanaan-perancangan rancangan-rancangan perancanaan indentitas identitasnya identitas-identitas Identitas identititas identitasi identitaas identitas. Identitas-identitas identitas-diri visual-visual visual2 nonvisual visualkan visual-grafis visual. visualitas visual-narasi audivisual visualis;PERANCANGAN IDENTITAS VISUAL DI PT. KREASI MAGENTA SOLUSINDO;https://repository.upnjatim.ac.id/4859/;1
12;perancangan identitas visual;FT_FILTER;1;12679;0.6430195569992065;perancangan identitas visual rancangan merancang;PERANCANGAN IDENTITAS VISUAL DI PT. KREASI MAGENTA SOLUSINDO;https://repository.upnjatim.ac.id/4859/;1
